doc_id,page_number,char_count,text_sha1,page_load_error
DOC_0002,27,914,681882b536b55045b620f3702e97835063034824,0
DOC_0002,28,2222,c7c70f6a80b74c8fc6fbf0b467242f1a6754d85e,0
DOC_0002,29,46,96546e0b77c1b3b8ab2b816f5d1d31c6852cf0bc,0
DOC_0003,1,812,fd844af9e40369dc69cef3d31ff4d320346323b9,0
DOC_0003,2,2540,6db56d6f66078f2734d699c39ac7f4221e5df1e5,0
DOC_0003,3,2599,81675c2e9974593beaf0457d3e14cb330c1c9c4d,0
DOC_0003,4,2585,0bd88c2b13978cce7cc92ed9aa3ec8069cb10b11,0
DOC_0003,5,2697,7088435b02e714aa28f55af624c2011a91b3df81,0
DOC_0003,6,2716,c9dcb4da82f5ec6a0cadcb6c00ada390c68d2613,0
DOC_0003,7,2645,3f929060bbf99372194502030b7d5f16ede2c8bb,0
DOC_0003,8,2574,1dd45bfd2a0d2221516f407ce1be2f8d67cb894a,0
DOC_0003,9,2724,d85c6ed5c92a5b1a088e64ba802c442598fdd7a4,0
DOC_0003,10,3039,b4fdd5544b2483affd43e122e7739b902e47edab,0
DOC_0003,11,2820,5b3f77cc9a52d52cab5c835afeda9cba9137b7e0,0
DOC_0003,12,3540,4ded1c8985e196f19d285e4a4f5bd6bdb1115634,0
DOC_0004,1,51,9e7efb23197d175b3d02b2e68ece6a5dad73945c,0
DOC_0004,2,0,da39a3ee5e6b4b0d3255bfef95601890afd80709,0
DOC_0004,3,114,49c9fb94f8d257e58e89255b64586155eb729d3f,0
DOC_0004,4,1670,d00eed6d6f5a4c555a90ede016776073b85e10c5,0
DOC_0004,5,2114,56fd8030ba79c6b12e87e03d189ffb87491c27d0,0
DOC_0004,6,2235,7462bdb7fed1200b7f961a54f7ac1197ac3006cf,0
DOC_0004,7,2213,7c84177002928eba304413b79e2c97fb9a9e8107,0
DOC_0004,8,1932,992f8efc37ddddcaab3590699f55c949e1eba3b8,0
DOC_0004,9,2208,35114ce8fa95c6470b05b75a92b445db19385bdc,0
DOC_0004,10,1614,a247b6662834d781815b51916664c06e3788db4d,0
DOC_0004,11,1970,a6426a73ebec91abfbff959b292eee7a02c23bf2,0
DOC_0004,12,2189,e8c68203bac3b2b9a74cabf1e6d71ab169c1ff07,0
DOC_0004,13,1747,d8301ed2bf942d2322434f88ebefb2999a16a6ab,0
DOC_0004,14,1833,c732ca1e6df094f8d2b7a4f4d31cbce8509d0195,0
DOC_0004,15,2406,881eacd06f15e05e0ea456ae65ddb6d34214f5fc,0
DOC_0004,16,2981,a97c80e011f9dee1b280f2f4b66da6381260adce,0
DOC_0004,17,2714,bd689c9c1ecba37ddf21706c49d379677c63d1dc,0
DOC_0004,18,2607,53caac34906cc5c4bb28353022693a8adb25df51,0
DOC_0004,19,2878,a79cdee61b1b093556a66f085271afdbbd429594,0
DOC_0004,20,2797,a7bff4f4bc283fc2b6040401c1ddead4d1fb7d1a,0
DOC_0004,21,2219,81fd428a8c1bce635b67625427daaa0106719d86,0
DOC_0004,22,2071,8a8b2417eeee0b8bad10de1cbc88a756cba43a05,0
DOC_0004,23,2342,f8d97aa40e571c59003c060463a19f2c939a9044,0
DOC_0004,24,1854,33f3e7053586e326077de0bfa6aab13b31f15c0b,0
DOC_0004,25,2500,a5d3cf146af401f3c5b7b91aeccbcb7b72c07d79,0
DOC_0004,26,2532,0575a8aa57e23d340198a747c96494ff40a4f193,0
DOC_0004,27,2222,eb8d71b5600d9eb79eda4929796da86078777327,0
DOC_0004,28,2351,3863c9651cfc881a2d4c2aa29c07c3ba3210db11,0
DOC_0004,29,1705,40c3f9193c0c4377cd0ccbd81ec15629e3599af7,0
DOC_0004,30,603,0a7b602bd042abc0c208c508e0b3341d2fdeb4b5,0
DOC_0004,31,2523,28d16e9ca80dc2d1aac4b37da7794699593a0615,0
DOC_0004,32,1981,f39a864e3741762d3457a565525639cecc435039,0
DOC_0004,33,2386,4a4f45aa591923e3624ead13d4809559a34676bc,0
DOC_0004,34,776,99527a25d69d3feced3d90320fe7797e498afa2b,0
DOC_0004,35,0,da39a3ee5e6b4b0d3255bfef95601890afd80709,0
DOC_0004,36,64,0b0788ff5ee831cc884e09e2e10c895025c8a856,0
DOC_0005,1,3172,61af818a499c62596cd2c20e0696769249697713,0
DOC_0005,2,0,da39a3ee5e6b4b0d3255bfef95601890afd80709,0
DOC_0005,3,2449,8179acec85f7a3a21314be58e1ebaca50066b727,0
DOC_0005,4,3038,1be56c33ea2b507fa1725f2f08c65d2182dd9e6d,0
DOC_0005,5,3299,c834cc19d540af4b3167936ab71f1ac94d08bbd2,0
DOC_0005,6,3283,0d35d369458b67bcc901024ca74459a466418c2b,0
DOC_0005,7,3478,17f60a214abbef86fc8778433eb13dc3774c73f0,0
DOC_0005,8,3653,6cd1f12fc67bcb0d64ce95c63261ccb5b5a8a269,0
DOC_0005,9,2491,e23e78a2ffd80d788a7f2192aae299a0bf6c1b04,0
DOC_0005,10,3088,bf81a83fab5cac2738350a6f8f645ab2301e802f,0
DOC_0005,11,3170,7de415e0d74821ed2de77e9aff393bb41c77e6a1,0
DOC_0005,12,3796,ca74c1d7268467d49cbb5c39a12203cb595f5b23,0
DOC_0005,13,3568,3fc4e775a3e6ec43fa5f864822ce990740c02d98,0
DOC_0005,14,2582,595224ad7e7cb61a3732b895b20421ee8b710c90,0
DOC_0005,15,2969,00a81009498cf84f97b94002c82de502461190f8,0
DOC_0005,16,2217,ab9548cee3bf06d86af49b7a2867ee1785bd3bec,0
DOC_0006,1,40,83b623acc9063d00e0ca21c51223de8043a4b126,0
DOC_0006,2,525,ca62a0c3bb6651730d4a9adb22be1f97534a2e29,0
DOC_0006,3,40,83b623acc9063d00e0ca21c51223de8043a4b126,0
DOC_0006,4,0,da39a3ee5e6b4b0d3255bfef95601890afd80709,0
DOC_0006,5,1973,deeb6341d90e5d07676d1d3796ebdfe28236f973,0
DOC_0006,6,1337,a651c214d2ca3a46575c3a283bdeb360f4d3edf4,0
DOC_0006,7,12,9669201cb04cf28867686135ea49fc410dd04766,0
DOC_0006,8,0,da39a3ee5e6b4b0d3255bfef95601890afd80709,0
DOC_0006,9,1138,66d8c5e08a19b0dc3a076fc572c107975622f713,0
DOC_0006,10,1176,63bae9223c17026a65470f045eb102e67ae15737,0
DOC_0006,11,606,7f40a2f6c4651de124e85d99ac4c8e1e5dce259e,0
DOC_0006,12,1023,066de523f101418868edbe901242324024011094,0
DOC_0006,13,1206,4ce6776033c40d3f65e630a8f2f79bcaf671c89e,0
DOC_0006,14,1119,d8a1a9d8b675f7a10c77ba199255d943a253816b,0
DOC_0006,15,1018,d317aa0a571dcab7ccee0241557010ece5c0cf49,0
DOC_0006,16,678,d577b9995f41c91b4d542663848594660e735e66,0
DOC_0006,17,825,72ef97941bfa38279e1e92007b0db19139b48850,0
DOC_0006,18,756,6e00f654e560cf023fe758361bb4c9daedab815a,0
DOC_0006,19,1173,5b0664f62ce789ebe01b0d875c84628f1aeb598a,0
DOC_0006,20,1127,b189afc7b9b8f4c5caf6a4f57d9934f080d6f843,0
DOC_0006,21,806,5c73ae65c5d9773955d9d166556a8a2503e427c1,0
DOC_0006,22,1196,6fd8e9ca28b0a37793b74c29c68089039357e6fe,0
DOC_0006,23,885,a46898ca610161074f361837171f6d1921a07667,0
DOC_0006,24,977,d53a9425c6642e070a5dc3d3a476b69bcc1cc2bb,0
DOC_0006,25,1127,f3a1112531edad5ac7615769219b8744c1716e03,0
DOC_0006,26,1013,a98a946e9396fb182ff42d7a933d763d0e889a33,0
DOC_0006,27,1145,485a11964becb49ae16cef3c61599c49467bcebd,0
DOC_0006,28,0,da39a3ee5e6b4b0d3255bfef95601890afd80709,0
DOC_0006,29,33,4bc704976eb325fcfca72c7c6e6348b329540d57,0
DOC_0006,30,0,da39a3ee5e6b4b0d3255bfef95601890afd80709,0
DOC_0006,31,891,d04d705f7dbed42f4b08ffb90d72e6aa29a6031b,0
DOC_0006,32,779,bc2df2f6cf16c12203294a544ed53e0892cde726,0
DOC_0006,33,684,b78fa1488cd296cb6accc819e505362353af0852,0
DOC_0006,34,877,fe709a111044eda2ebd61885425044fda08039fb,0
DOC_0006,35,700,132730188b1a3535a9b4d06056a28b56ca3f7a07,0
DOC_0006,36,894,b0908293f0a79029751e92548f2ade0b94765d3b,0
DOC_0006,37,855,2fe9369566dd2e545ceffc8044206216e63c7f57,0
DOC_0006,38,1107,05cf3cda6680f115a3747fabd9ddd82bd5972209,0
DOC_0006,39,955,910442831092aecd578be98e90a8350865754941,0
DOC_0006,40,1124,12c68d5f318f54e0af12023abc3fa60f467bd599,0
DOC_0006,41,1155,342bbc6c207dc487e4b226bdc301a3f5d2cdfc8e,0
DOC_0006,42,870,3030bde71b95a3322394c4ec12d6cadfe3ce25b0,0
DOC_0006,43,879,05c66b323fa013c9b6fe5829fb90524c9411aa41,0
DOC_0006,44,1007,41e03fcc34a3edf719598056787eecf23ea6cacb,0
DOC_0006,45,919,3b9f1dc643819b3f78ce72638932f208cdc1e939,0
DOC_0006,46,1279,03910e4d805bd2d99ab2b070b5ede3d29414353e,0
DOC_0006,47,1063,ad02931ef2d814c1fe5fd0e6018a0fad29f17ff6,0
DOC_0006,48,673,9817386e9952616b329c8b3fa513c664b19ea035,0
DOC_0006,49,514,f246af8e3a6729d91e48d48db841994121de5f56,0
DOC_0006,50,0,da39a3ee5e6b4b0d3255bfef95601890afd80709,0
DOC_0006,51,70,f223c553cb79d0280da29a0f75c79eca32cc7a84,0
DOC_0006,52,0,da39a3ee5e6b4b0d3255bfef95601890afd80709,0
DOC_0006,53,1091,934e6e84168651918de13fd1dd5bab7e9a4cb93b,0
DOC_0006,54,675,631e5961bccb47810c9e81f7cb67ce17e7bd93e7,0
DOC_0006,55,71,af11102bf339d838193518c6110fc10630e751ed,0
DOC_0006,56,0,da39a3ee5e6b4b0d3255bfef95601890afd80709,0
DOC_0006,57,822,a6bb5bec2bbea6d9a951561146d4dee907d8c423,0
DOC_0006,58,750,04339545aa64c82af7538a065b4463904332da2a,0
DOC_0006,59,759,85a0715715069371c5ef2e053103b7419f0b1c98,0
DOC_0006,60,657,e898e34e51f3669860a5e6854417b08547bbce81,0
DOC_0006,61,940,b49b477fd2b17574fb3d30fbf0d3ed30b65de2c5,0
DOC_0006,62,795,0c85994c32ffbf52cfd5e253c9be14886d615051,0
DOC_0006,63,739,c5202bed736b68b0e72e9a3e41012688b890c93f,0
DOC_0006,64,675,794098d8d1cb23981b5b9c88dc795c4078ec816b,0
DOC_0006,65,113,a52ce847e96b23082c97a566d2de06499ae7f433,0
DOC_0006,66,0,da39a3ee5e6b4b0d3255bfef95601890afd80709,0
DOC_0006,67,1123,d29c1ae1d9803ae11bdc0fd1a1628dc74e83d83c,0
DOC_0006,68,1403,c5b4457c4027a59227272444e32e2ecdcca06ba8,0
DOC_0006,69,1200,9e1edacdf2d1ad239d59910d56d5962f08ab4da8,0
DOC_0006,70,1317,b2a35130ca086d5ee2b7690b52ade9ab0b545646,0
DOC_0006,71,1281,fae87987a6b99793c84a5abbaa34db26a47082a5,0
DOC_0006,72,1039,97371a97d436e506b31b8fc5285968b088b2efcc,0
DOC_0006,73,1261,8ad86dda70e4db4d7ca679d9ae29d4d48017d44c,0
DOC_0006,74,1251,e867ea64a0bf4e40fd3e1b44074587590f5b6b15,0
DOC_0006,75,1203,27ca813566e574c584e577ba53db54e797472def,0
DOC_0006,76,1142,d6c7c6d2c13bd9b4a1020f80de9ade33c95a06b0,0
DOC_0006,77,1183,1cf108b06ec9a47121051bc9de72c0952c5d65d7,0
DOC_0006,78,1180,3709753f81c057703ab5534ef1be03bfc80fd3fb,0
DOC_0006,79,1012,a789bced7417fdc92f677e8605798d7f7f5624cc,0
DOC_0006,80,1150,4e441f2ae95e70021ddbb8ac1be083e2dfdcbab9,0
DOC_0006,81,1138,63ed6c0349a8975313d2b8ba24ec881a71caa021,0
DOC_0006,82,728,94962f5c80ab15ff57777a371873be50799771b5,0
DOC_0006,83,0,da39a3ee5e6b4b0d3255bfef95601890afd80709,0
DOC_0006,84,40,83b623acc9063d00e0ca21c51223de8043a4b126,0
DOC_0007,1,208,5f38189cc649e70c780223cbc8edb5ae6e9366b8,0
DOC_0007,2,0,da39a3ee5e6b4b0d3255bfef95601890afd80709,0
DOC_0007,3,1030,19ba17ce157236e4a5c2b79ed7f8ce243d78ba3d,0
DOC_0007,4,1556,98ef907f33467d689dee967d350af99148db0fef,0
DOC_0007,5,1446,7ec81537bfd0281c19349bc18efaf2948fa82c17,0
DOC_0007,6,1105,bd45d9e658884582bedb46bf867ab076df999ae8,0
DOC_0007,7,1418,6884ab87b1596e41c5060a09778ba251575f10ec,0
DOC_0007,8,1356,ec01f2dfd320a93039f5ceecf26a22f962196097,0
DOC_0007,9,1109,a0e977173a1bd8dc648111b6f66befb42c907ae6,0
DOC_0007,10,1244,84939acb53594c04e1a8698dfaeb271905c1b020,0
DOC_0007,11,1246,0ffa373a6298f59e28c3a8b509790ccda4f5711c,0
DOC_0007,12,1072,f1591b7a5fc3bf3b4dc5e126b00298e667586602,0
DOC_0007,13,1479,80a5bd714ba1f4d3758dfd876512aa8b3c765bae,0
DOC_0007,14,1011,27a79f6453ad4a18419907d7c819dc08247a7512,0
DOC_0007,15,1521,5fb642e718de1ac9ffb5c47bc5a4d543aac4e0ae,0
DOC_0007,16,1259,fd731baca3cba4f10160395becd98fddc552f721,0
DOC_0007,17,1158,32e18f5246b382c9f48d230b5667aeee66ec92bc,0
DOC_0007,18,1189,19da79ad6c86ccd35ae2100e1913529bd6e3cbab,0
DOC_0007,19,1239,d549f9e7084b25049ef4e1c243e9f093a8376de4,0
DOC_0007,20,921,964ef2d4ea16db3b51452e088940472f963c4d0c,0
DOC_0007,21,1528,74ade49103b95f5abc3c60988dcbc14bfe47a6c4,0
DOC_0007,22,1462,bad29695d789afe97f9bfac38d893d39f26992e9,0
DOC_0007,23,1501,59e909fd6d7c5d3fd83096482b88272a62522f60,0
DOC_0007,24,345,28d6842ecf62c2aaafb0145cf9ff637468334ab9,0
DOC_0007,25,1179,63988b9b5cf3e7065b7d20a6718d70a20a0aee2a,0
DOC_0007,26,1305,e7d5eef8defa4c85ff8a936e9e29470e10769798,0
DOC_0007,27,405,8740ba815e48d63537c6f6316d93ec62bac07d59,0
DOC_0007,28,1302,4a09bc8425b54d9aefd53a06ce5fdba4f6d4038a,0
DOC_0007,29,1578,cee877215e7ac3779d342b631e5e70e59499641c,0
DOC_0007,30,1035,ef2abf880b0c8f91409bdb0915c87bbba54ed4d2,0
DOC_0007,31,1422,b20f2e1a76adbae3b5e4595223baba40d626cd9b,0
DOC_0007,32,385,efebe9a3bea86b4c8937782dfea2e872609b520b,0
DOC_0007,33,525,df4c872b31b608da09e8c49959db4c6a923989c8,0
DOC_0007,34,1154,2531e48b652e8522979dbe8937a1ddca5a550951,0
DOC_0007,35,1593,2f37a7cb14a2b0a5d6be1abfb7a40727a826e104,0
DOC_0007,36,1335,85dc58db1c90e5a9cddaee32bef345136608b4be,0
DOC_0007,37,1390,2f8d71db3d8d84920240ec3cc597bd04e618fca9,0
DOC_0007,38,1465,526caab878d77416fe213c2fbc156231ec7a92ac,0
